,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
770,Hunter Azure,win,2019-07-09,U-DEC,3.0,5:00,6,1200,0.0,79.0,121.0,0.65,91.0,137.0,0.66,4.0,11.0,0.36,5.0,0.0,0,N/A,0.0,26.0,49.0,0.53,32.0,56.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Christian Ocon,257,1
771,Seth Baczynski,loss,2015-04-11,KO/TKO,1.0,0:08,2,8,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Leon Edwards,845,0
772,Seth Baczynski,loss,2014-08-16,KO/TKO,1.0,4:23,2,263,0.0,25.0,65.0,0.38,27.0,68.0,0.4,1.0,2.0,0.5,0.0,0.0,N/A,43.0,1.0,25.0,43.0,0.58,26.0,44.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,17.0,Alan Jouban,16,0
773,Seth Baczynski,loss,2014-04-19,U-DEC,3.0,5:00,6,1200,0.0,90.0,335.0,0.26,91.0,336.0,0.27,0.0,8.0,0.0,0.0,0.0,N/A,47.0,0.0,116.0,236.0,0.49,120.0,240.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,4.0,Thiago Alves,1315,0
774,Seth Baczynski,win,2013-11-06,U-DEC,3.0,5:00,6,1200,0.0,28.0,70.0,0.4,46.0,91.0,0.51,3.0,11.0,0.27,0.0,0.0,N/A,505.0,0.0,31.0,65.0,0.47,104.0,143.0,0.73,2.0,3.0,0.66,0.0,0.0,N/A,141.0,Neil Magny,1052,1
775,Seth Baczynski,loss,2013-07-06,KO/TKO,1.0,4:59,2,299,0.0,13.0,54.0,0.24,14.0,55.0,0.25,0.0,1.0,0.0,0.0,0.0,N/A,16.0,1.0,24.0,42.0,0.57,30.0,48.0,0.62,1.0,1.0,1.0,0.0,0.0,N/A,100.0,Brian Melancon,173,0
776,Seth Baczynski,loss,2012-12-14,U-DEC,3.0,5:00,6,1200,0.0,34.0,106.0,0.32,94.0,185.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,11.0,0.0,16.0,48.0,0.33,51.0,93.0,0.55,6.0,12.0,0.5,0.0,0.0,N/A,604.0,Mike Pierce,1008,0
777,Seth Baczynski,win,2012-09-22,KO/TKO,1.0,4:10,2,250,1.0,15.0,78.0,0.19,15.0,78.0,0.19,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,17.0,54.0,0.31,17.0,54.0,0.31,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Simeon Thoresen,1264,1
778,Seth Baczynski,win,2012-06-08,S-DEC,3.0,5:00,4,1200,0.0,25.0,70.0,0.35,50.0,109.0,0.46,1.0,5.0,0.2,0.0,0.0,N/A,227.0,0.0,35.0,64.0,0.54,114.0,150.0,0.76,3.0,7.0,0.42,0.0,0.0,N/A,390.0,Lance Benoist,834,1
779,Seth Baczynski,win,2011-11-19,SUB,2.0,0:42,5,642,0.0,17.0,49.0,0.34,22.0,55.0,0.4,1.0,5.0,0.2,1.0,1.0,1.0,163.0,0.0,19.0,34.0,0.55,28.0,43.0,0.65,1.0,1.0,1.0,0.0,0.0,N/A,56.0,Matt Brown,953,1
780,Seth Baczynski,win,2011-09-17,SUB,2.0,1:12,5,672,1.0,41.0,107.0,0.38,45.0,111.0,0.41,0.0,2.0,0.0,1.0,1.0,1.0,152.0,0.0,12.0,27.0,0.44,18.0,33.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Clay Harvison,266,1
781,Seth Baczynski,loss,2010-06-19,U-DEC,3.0,5:00,6,1200,0.0,22.0,44.0,0.5,46.0,71.0,0.65,0.0,2.0,0.0,3.0,0.0,0,106.0,0.0,18.0,34.0,0.52,54.0,74.0,0.73,3.0,6.0,0.5,0.0,0.0,N/A,693.0,Brad Tavares,155,0
782,Ryan Bader,win,2016-11-19,KO/TKO,3.0,3:51,2,1131,0.0,86.0,116.0,0.74,129.0,164.0,0.79,5.0,5.0,1.0,1.0,0.0,0.0,680.0,0.0,3.0,12.0,0.25,12.0,23.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Rogerio Nogueira,1180,1
783,Ryan Bader,win,2016-09-03,KO/TKO,2.0,2:06,2,726,1.0,13.0,34.0,0.38,15.0,36.0,0.42,0.0,1.0,0.0,0.0,0.0,N/A,2.0,1.0,9.0,30.0,0.3,11.0,32.0,0.34,0.0,5.0,0.0,0.0,0.0,N/A,26.0,Ilir Latifi,559,1
784,Ryan Bader,loss,2016-01-30,KO/TKO,1.0,1:26,2,86,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,11.0,13.0,0.84,13.0,15.0,0.87,0.0,0.0,N/A,0.0,0.0,N/A,73.0,Anthony Johnson,94,0
785,Ryan Bader,win,2015-10-03,U-DEC,3.0,5:00,6,1200,0.0,52.0,133.0,0.39,55.0,136.0,0.4,1.0,6.0,0.16,0.0,0.0,N/A,64.0,0.0,25.0,111.0,0.22,27.0,113.0,0.24,0.0,3.0,0.0,0.0,0.0,N/A,56.0,Rashad Evans,1142,1
786,Ryan Bader,win,2015-01-24,S-DEC,3.0,5:00,4,1200,0.0,26.0,117.0,0.22,29.0,120.0,0.24,1.0,3.0,0.33,0.0,0.0,N/A,45.0,0.0,35.0,129.0,0.27,51.0,145.0,0.35,0.0,9.0,0.0,0.0,0.0,N/A,89.0,Phil Davis,1114,1
787,Ryan Bader,win,2014-08-16,U-DEC,5.0,5:00,6,1800,0.0,24.0,72.0,0.33,77.0,137.0,0.56,9.0,21.0,0.42,1.0,0.0,0,610.0,0.0,24.0,91.0,0.26,30.0,97.0,0.31,2.0,2.0,1.0,0.0,0.0,N/A,107.0,Ovince Saint Preux,1082,1
788,Ryan Bader,win,2014-06-14,U-DEC,3.0,5:00,6,1200,0.0,53.0,94.0,0.56,107.0,154.0,0.69,7.0,16.0,0.43,0.0,0.0,N/A,500.0,0.0,10.0,37.0,0.27,20.0,47.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,31.0,Rafael Cavalcante,1125,1
789,Ryan Bader,win,2013-12-06,U-DEC,3.0,5:00,6,1200,0.0,70.0,100.0,0.7,156.0,188.0,0.83,3.0,3.0,1.0,0.0,0.0,N/A,734.0,0.0,9.0,37.0,0.24,11.0,39.0,0.28,0.0,2.0,0.0,0.0,0.0,N/A,0.0,Anthony Perosh,98,1
790,Ryan Bader,loss,2013-09-04,KO/TKO,1.0,2:55,2,175,0.0,11.0,27.0,0.4,16.0,32.0,0.5,0.0,1.0,0.0,1.0,0.0,0,38.0,1.0,14.0,24.0,0.58,20.0,30.0,0.67,1.0,4.0,0.25,0.0,0.0,N/A,51.0,Glover Teixeira,511,0
791,Ryan Bader,win,2013-01-26,SUB,1.0,0:50,5,50,1.0,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,N/A,1.0,1.0,1.0,6.0,0.0,0.0,4.0,0.0,1.0,5.0,0.2,0.0,0.0,N/A,0.0,0.0,N/A,14.0,Vladimir Matyushenko,1391,1
792,Ryan Bader,loss,2012-08-04,KO/TKO,2.0,1:32,2,692,0.0,7.0,32.0,0.21,7.0,32.0,0.22,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,21.0,31.0,0.67,21.0,31.0,0.68,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Lyoto Machida,884,0
793,Ryan Bader,win,2012-02-25,U-DEC,3.0,5:00,6,1200,0.0,55.0,101.0,0.54,109.0,158.0,0.69,4.0,9.0,0.44,0.0,0.0,N/A,527.0,0.0,16.0,39.0,0.41,30.0,53.0,0.57,1.0,4.0,0.25,0.0,0.0,N/A,21.0,Quinton Jackson,1124,1
794,Ryan Bader,win,2011-11-19,KO/TKO,1.0,1:17,2,77,1.0,6.0,14.0,0.42,6.0,14.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,1.0,13.0,0.07,1.0,13.0,0.08,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Jason Brilz,619,1
795,Ryan Bader,loss,2011-07-02,SUB,1.0,1:56,5,116,0.0,4.0,21.0,0.19,4.0,21.0,0.19,0.0,0.0,N/A,0.0,0.0,N/A,9.0,1.0,6.0,16.0,0.37,7.0,17.0,0.41,0.0,0.0,N/A,1.0,1.0,1.0,6.0,Tito Ortiz,1337,0
796,Ryan Bader,loss,2011-02-05,SUB,2.0,4:20,5,860,0.0,5.0,24.0,0.2,8.0,27.0,0.3,0.0,2.0,0.0,0.0,0.0,N/A,0.0,0.0,20.0,42.0,0.47,31.0,54.0,0.57,2.0,2.0,1.0,3.0,1.0,0.3333333333333333,262.0,Jon Jones,702,0
797,Ryan Bader,win,2010-09-25,U-DEC,3.0,5:00,6,1200,0.0,42.0,127.0,0.33,66.0,161.0,0.41,5.0,16.0,0.31,0.0,0.0,N/A,223.0,0.0,28.0,127.0,0.22,39.0,138.0,0.28,0.0,0.0,N/A,0.0,0.0,N/A,6.0,Rogerio Nogueira,1180,1
798,Ryan Bader,win,2010-02-20,KO/TKO,3.0,2:10,2,1030,1.0,29.0,62.0,0.46,55.0,89.0,0.62,3.0,9.0,0.33,0.0,0.0,N/A,276.0,0.0,15.0,74.0,0.2,18.0,77.0,0.23,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Keith Jardine,787,1
799,Ryan Bader,win,2009-10-24,U-DEC,3.0,5:00,6,1200,2.0,52.0,166.0,0.31,74.0,192.0,0.39,3.0,4.0,0.75,0.0,0.0,N/A,265.0,0.0,25.0,116.0,0.21,45.0,136.0,0.33,0.0,0.0,N/A,1.0,0.0,0,1.0,Eric Schafer,440,1
800,Ryan Bader,win,2009-04-01,U-DEC,3.0,5:00,6,1200,0.0,24.0,56.0,0.42,87.0,122.0,0.71,5.0,7.0,0.71,2.0,0.0,0,606.0,0.0,9.0,43.0,0.2,20.0,55.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,61.0,Carmelo Marrero,204,1
801,Ryan Bader,win,2008-12-13,KO/TKO,1.0,2:18,2,138,1.0,15.0,30.0,0.5,15.0,30.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,4.0,0.0,4.0,20.0,0.2,4.0,20.0,0.2,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Vinny Magalhaes,1385,1
802,Miguel Baeza,loss,2024-06-08,U-DEC,3.0,5:00,6,1200,0.0,7.0,12.0,0.58,22.0,33.0,0.67,0.0,2.0,0.0,3.0,0.0,0.0,47.0,0.0,144.0,175.0,0.82,331.0,394.0,0.84,5.0,6.0,0.83,0.0,0.0,N/A,658.0,Punahele Soriano,1122,0
803,Miguel Baeza,loss,2022-04-16,KO/TKO,1.0,4:39,2,279,0.0,24.0,58.0,0.41,24.0,58.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,32.0,56.0,0.57,32.0,56.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Andre Fialho,72,0
804,Miguel Baeza,loss,2021-11-13,KO/TKO,3.0,1:02,2,962,0.0,31.0,56.0,0.55,32.0,57.0,0.56,0.0,2.0,0.0,5.0,0.0,0,0.0,1.0,49.0,131.0,0.37,60.0,145.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,48.0,Khaos Williams,813,0
805,Miguel Baeza,loss,2021-06-05,U-DEC,3.0,5:00,6,1200,0.0,104.0,249.0,0.41,104.0,249.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,121.0,270.0,0.44,122.0,271.0,0.45,0.0,2.0,0.0,0.0,0.0,N/A,0.0,Santiago Ponzinibbio,1216,0
806,Miguel Baeza,win,2020-11-28,SUB,2.0,4:28,5,868,0.0,40.0,73.0,0.54,43.0,82.0,0.52,1.0,2.0,0.5,1.0,1.0,1.0,69.0,0.0,15.0,58.0,0.25,15.0,58.0,0.26,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Takashi Sato,1299,1
807,Miguel Baeza,win,2020-05-16,KO/TKO,2.0,0:18,2,618,2.0,37.0,73.0,0.5,42.0,79.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,57.0,0.0,33.0,61.0,0.54,33.0,61.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,10.0,Matt Brown,953,1
808,Miguel Baeza,win,2019-10-12,KO/TKO,2.0,2:32,2,752,1.0,35.0,61.0,0.57,35.0,61.0,0.57,1.0,1.0,1.0,0.0,0.0,N/A,0.0,0.0,8.0,42.0,0.19,8.0,42.0,0.19,0.0,0.0,N/A,0.0,0.0,N/A,9.0,Hector Aldana,528,1
809,Miguel Baeza,win,2019-06-25,U-DEC,3.0,5:00,6,1200,2.0,61.0,103.0,0.59,78.0,121.0,0.64,0.0,2.0,0.0,2.0,0.0,0,N/A,0.0,89.0,133.0,0.66,100.0,145.0,0.69,0.0,2.0,0.0,0.0,0.0,N/A,N/A,Victor Reyna,1380,1
810,Ali Bagautinov,loss,2016-11-19,U-DEC,3.0,5:00,6,1200,0.0,36.0,84.0,0.42,48.0,97.0,0.49,2.0,6.0,0.33,0.0,0.0,N/A,169.0,0.0,55.0,92.0,0.59,115.0,161.0,0.71,4.0,9.0,0.44,0.0,0.0,N/A,272.0,Kyoji Horiguchi,831,0
811,Ali Bagautinov,win,2016-06-18,U-DEC,3.0,5:00,6,1200,0.0,90.0,124.0,0.72,128.0,167.0,0.77,5.0,8.0,0.62,0.0,0.0,N/A,507.0,0.0,13.0,25.0,0.52,40.0,52.0,0.77,1.0,2.0,0.5,2.0,0.0,0,56.0,Geane Herrera,490,1
812,Ali Bagautinov,loss,2015-10-03,U-DEC,3.0,5:00,6,1200,0.0,31.0,121.0,0.25,31.0,121.0,0.26,0.0,5.0,0.0,0.0,0.0,N/A,19.0,0.0,48.0,146.0,0.32,48.0,146.0,0.33,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Joseph Benavidez,720,0
813,Ali Bagautinov,loss,2014-06-14,U-DEC,5.0,5:00,6,1800,0.0,36.0,122.0,0.29,66.0,158.0,0.42,2.0,12.0,0.16,0.0,0.0,N/A,491.0,0.0,133.0,215.0,0.61,164.0,248.0,0.66,0.0,4.0,0.0,0.0,0.0,N/A,86.0,Demetrious Johnson,364,0
814,Ali Bagautinov,win,2014-02-01,U-DEC,3.0,5:00,6,1200,0.0,49.0,92.0,0.53,86.0,133.0,0.65,6.0,12.0,0.5,1.0,0.0,0,441.0,0.0,27.0,54.0,0.5,52.0,81.0,0.64,0.0,0.0,N/A,2.0,0.0,0,21.0,John Lineker,690,1
815,Ali Bagautinov,win,2013-11-16,U-DEC,3.0,5:00,6,1200,0.0,43.0,150.0,0.28,43.0,150.0,0.29,1.0,4.0,0.25,0.0,0.0,N/A,34.0,0.0,48.0,158.0,0.3,72.0,188.0,0.38,2.0,4.0,0.5,1.0,0.0,0,66.0,Tim Elliott,1327,1
816,Ali Bagautinov,win,2013-09-04,KO/TKO,3.0,3:28,2,1108,2.0,38.0,68.0,0.55,46.0,78.0,0.59,3.0,5.0,0.6,1.0,0.0,0,246.0,0.0,27.0,47.0,0.57,45.0,68.0,0.66,0.0,0.0,N/A,0.0,0.0,N/A,161.0,Marcos Vinicius,917,1
817,Melsik Baghdasaryan,win,2023-07-15,U-DEC,3.0,5:00,6,1200,0.0,64.0,108.0,0.59,74.0,122.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,42.0,0.0,36.0,109.0,0.33,41.0,115.0,0.36,3.0,9.0,0.33,0.0,0.0,N/A,379.0,Tucker Lutz,1364,1
818,Melsik Baghdasaryan,loss,2023-02-11,SUB,2.0,2:02,5,722,0.0,26.0,44.0,0.59,26.0,44.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,16.0,45.0,0.35,16.0,45.0,0.36,0.0,0.0,N/A,1.0,1.0,1.0,14.0,Josh Culibao,722,0
819,Melsik Baghdasaryan,win,2021-11-06,U-DEC,3.0,5:00,6,1200,0.0,75.0,124.0,0.6,77.0,126.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,10.0,0.0,46.0,103.0,0.44,47.0,104.0,0.45,0.0,4.0,0.0,0.0,0.0,N/A,45.0,Bruno Souza,180,1
820,Melsik Baghdasaryan,win,2021-07-31,KO/TKO,2.0,1:50,2,710,1.0,44.0,75.0,0.58,51.0,82.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,71.0,0.0,25.0,51.0,0.49,28.0,57.0,0.49,1.0,1.0,1.0,0.0,0.0,N/A,18.0,Collin Anglin,278,1
821,Melsik Baghdasaryan,win,2020-09-01,U-DEC,3.0,5:00,6,1200,0.0,102.0,157.0,0.64,110.0,167.0,0.66,0.0,2.0,0.0,0.0,0.0,N/A,212.0,0.0,57.0,122.0,0.46,71.0,145.0,0.49,2.0,8.0,0.25,1.0,0.0,0,128.0,Dennis Buzukja,369,1
822,Siyar Bahadurzada,loss,2019-09-28,U-DEC,3.0,5:00,6,1200,0.0,12.0,96.0,0.12,14.0,98.0,0.14,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,69.0,126.0,0.54,149.0,218.0,0.68,3.0,3.0,1.0,0.0,0.0,N/A,344.0,Ismail Naurdiev,564,0
823,Siyar Bahadurzada,loss,2018-12-29,U-DEC,3.0,5:00,6,1200,0.0,40.0,121.0,0.33,65.0,149.0,0.44,3.0,7.0,0.42,0.0,0.0,N/A,194.0,0.0,89.0,165.0,0.53,91.0,167.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,17.0,Curtis Millender,297,0
824,Siyar Bahadurzada,win,2018-04-21,KO/TKO,2.0,2:40,2,760,1.0,33.0,64.0,0.51,61.0,94.0,0.65,1.0,1.0,1.0,0.0,0.0,N/A,100.0,0.0,11.0,37.0,0.29,31.0,58.0,0.53,0.0,1.0,0.0,0.0,0.0,N/A,154.0,Luan Chagas,863,1
825,Siyar Bahadurzada,win,2017-09-02,KO/TKO,2.0,3:10,2,790,3.0,43.0,81.0,0.53,44.0,82.0,0.54,0.0,0.0,N/A,1.0,0.0,0,29.0,0.0,24.0,46.0,0.52,34.0,58.0,0.59,2.0,5.0,0.4,0.0,0.0,N/A,138.0,Rob Wilkinson,1170,1
826,Siyar Bahadurzada,win,2016-03-05,SUB,3.0,4:11,5,1151,0.0,84.0,138.0,0.6,170.0,235.0,0.72,3.0,3.0,1.0,1.0,1.0,1.0,499.0,0.0,30.0,53.0,0.56,57.0,85.0,0.67,1.0,2.0,0.5,0.0,0.0,N/A,29.0,Brandon Thatch,159,1
827,Siyar Bahadurzada,loss,2013-12-28,U-DEC,3.0,5:00,6,1200,0.0,44.0,120.0,0.36,83.0,162.0,0.51,1.0,2.0,0.5,0.0,0.0,N/A,114.0,0.0,47.0,89.0,0.52,112.0,159.0,0.7,3.0,15.0,0.2,0.0,0.0,N/A,351.0,John Howard,689,0
828,Siyar Bahadurzada,loss,2013-03-02,U-DEC,3.0,5:00,6,1200,0.0,5.0,24.0,0.2,25.0,45.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,23.0,58.0,0.39,182.0,221.0,0.82,3.0,6.0,0.5,1.0,0.0,0,674.0,Dong Hyun Kim,399,0
829,Siyar Bahadurzada,win,2012-04-14,KO/TKO,1.0,0:42,2,42,1.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Paulo Thiago,1104,1
830,Ignacio Bahamondes,win,2024-04-06,KO/TKO,1.0,3:34,2,214,1.0,40.0,68.0,0.58,40.0,69.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,15.0,0.0,17.0,45.0,0.37,18.0,46.0,0.39,0.0,1.0,0.0,0.0,0.0,N/A,10.0,Christos Giagos,259,1
831,Ignacio Bahamondes,loss,2023-08-05,U-DEC,3.0,5:00,6,1200,0.0,43.0,139.0,0.3,62.0,166.0,0.37,0.0,1.0,0.0,0.0,0.0,N/A,7.0,0.0,56.0,108.0,0.51,94.0,151.0,0.62,3.0,5.0,0.6,0.0,0.0,N/A,365.0,Ludovit Klein,870,0
832,Ignacio Bahamondes,win,2023-04-08,U-DEC,3.0,5:00,6,1200,0.0,99.0,200.0,0.49,99.0,200.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,42.0,109.0,0.38,42.0,109.0,0.39,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Trey Ogden,1363,1
833,Ignacio Bahamondes,win,2022-02-26,SUB,3.0,1:40,5,1000,0.0,126.0,194.0,0.64,133.0,204.0,0.65,0.0,0.0,N/A,2.0,1.0,0.5,81.0,0.0,48.0,129.0,0.37,49.0,130.0,0.38,1.0,4.0,0.25,0.0,0.0,N/A,20.0,Rongzhu,1185,1
834,Ignacio Bahamondes,win,2021-08-21,KO/TKO,3.0,4:55,2,1195,1.0,105.0,228.0,0.46,124.0,260.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,98.0,0.0,55.0,168.0,0.32,65.0,185.0,0.35,0.0,12.0,0.0,0.0,0.0,N/A,104.0,Roosevelt Roberts,1188,1
835,Ignacio Bahamondes,loss,2021-04-10,S-DEC,3.0,5:00,4,1200,0.0,112.0,312.0,0.35,117.0,318.0,0.37,0.0,4.0,0.0,0.0,0.0,N/A,74.0,0.0,124.0,232.0,0.53,145.0,257.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,13.0,John Makdessi,692,0
836,Ignacio Bahamondes,win,2020-11-04,KO/TKO,2.0,2:31,2,751,1.0,66.0,122.0,0.54,88.0,144.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,20.0,62.0,0.32,20.0,62.0,0.32,0.0,5.0,0.0,0.0,0.0,N/A,50.0,Edson Gomez,428,1
837,Oluwale Bamgbose,loss,2017-12-16,KO/TKO,2.0,2:14,2,734,0.0,10.0,17.0,0.58,10.0,19.0,0.53,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,6.0,37.0,0.16,6.0,37.0,0.16,1.0,1.0,1.0,0.0,0.0,N/A,2.0,Alessio Di Chirico,33,0
838,Oluwale Bamgbose,loss,2017-06-03,KO/TKO,2.0,1:06,2,666,0.0,33.0,62.0,0.53,40.0,69.0,0.58,2.0,5.0,0.4,0.0,0.0,N/A,82.0,0.0,43.0,80.0,0.53,50.0,88.0,0.57,0.0,1.0,0.0,0.0,0.0,N/A,15.0,Paulo Costa,1102,0
839,Oluwale Bamgbose,loss,2016-04-16,U-DEC,3.0,5:00,6,1200,1.0,20.0,51.0,0.39,66.0,107.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,54.0,0.0,26.0,58.0,0.44,62.0,99.0,0.63,3.0,5.0,0.6,0.0,0.0,N/A,411.0,Cezar Ferreira,209,0
840,Oluwale Bamgbose,win,2016-02-21,KO/TKO,1.0,1:00,2,60,1.0,8.0,20.0,0.4,8.0,20.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Daniel Sarafian,329,1
841,Oluwale Bamgbose,loss,2015-08-08,KO/TKO,1.0,2:32,2,152,0.0,7.0,12.0,0.58,23.0,29.0,0.79,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,11.0,18.0,0.61,20.0,27.0,0.74,1.0,1.0,1.0,0.0,0.0,N/A,96.0,Uriah Hall,1369,0
842,Tae Hyun Bang,loss,2016-09-03,U-DEC,3.0,5:00,6,1200,0.0,40.0,117.0,0.34,44.0,121.0,0.36,0.0,2.0,0.0,0.0,0.0,N/A,139.0,0.0,20.0,76.0,0.26,48.0,106.0,0.45,2.0,5.0,0.4,0.0,0.0,N/A,8.0,Nick Hein,1059,0
843,Tae Hyun Bang,win,2015-11-28,S-DEC,3.0,5:00,4,1200,1.0,54.0,109.0,0.49,68.0,124.0,0.55,1.0,1.0,1.0,2.0,0.0,0,25.0,0.0,31.0,91.0,0.34,74.0,137.0,0.54,3.0,12.0,0.25,1.0,0.0,0,384.0,Leo Kuntz,844,1
844,Tae Hyun Bang,loss,2015-05-16,SUB,1.0,3:56,5,236,0.0,12.0,34.0,0.35,12.0,34.0,0.35,1.0,1.0,1.0,0.0,0.0,N/A,0.0,1.0,13.0,31.0,0.41,13.0,31.0,0.42,0.0,0.0,N/A,1.0,1.0,1.0,62.0,Jon Tuck,703,0
845,Tae Hyun Bang,win,2014-06-14,KO/TKO,3.0,2:01,2,1021,2.0,34.0,107.0,0.31,40.0,113.0,0.35,0.0,1.0,0.0,0.0,0.0,N/A,95.0,0.0,29.0,91.0,0.31,29.0,91.0,0.32,4.0,9.0,0.44,0.0,0.0,N/A,105.0,Kajan Johnson,766,1
846,Tae Hyun Bang,loss,2014-01-04,U-DEC,3.0,5:00,6,1200,0.0,26.0,66.0,0.39,31.0,71.0,0.44,0.0,1.0,0.0,0.0,0.0,N/A,8.0,0.0,33.0,87.0,0.37,48.0,107.0,0.45,5.0,7.0,0.71,0.0,0.0,N/A,229.0,Mairbek Taisumov,894,0
847,Antonio Banuelos,loss,2011-12-31,KO/TKO,1.0,1:21,2,81,0.0,4.0,11.0,0.36,4.0,11.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,20.0,36.0,0.55,21.0,37.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Bibiano Fernandes,139,0
848,Antonio Banuelos,loss,2011-12-31,KO/TKO,1.0,1:21,2,81,0.0,24.0,64.0,0.37,40.0,85.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,10.0,27.0,0.37,12.0,31.0,0.39,0.0,4.0,0.0,0.0,0.0,N/A,N/A,Masakazu Imanari,945,0
849,Antonio Banuelos,win,2011-12-31,S-DEC,2.0,5:00,4,900,0.0,4.0,11.0,0.36,4.0,11.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,20.0,36.0,0.55,21.0,37.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,N/A,Bibiano Fernandes,139,1
850,Antonio Banuelos,win,2011-12-31,S-DEC,2.0,5:00,4,900,0.0,24.0,64.0,0.37,40.0,85.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,10.0,27.0,0.37,12.0,31.0,0.39,0.0,4.0,0.0,0.0,0.0,N/A,N/A,Masakazu Imanari,945,1
851,Antonio Banuelos,win,2011-09-24,S-DEC,3.0,5:00,4,1200,0.0,27.0,119.0,0.22,41.0,134.0,0.31,3.0,3.0,1.0,0.0,0.0,N/A,N/A,0.0,25.0,90.0,0.27,33.0,98.0,0.34,0.0,2.0,0.0,0.0,0.0,N/A,N/A,Hideo Tokoro,537,1
